"ad_date","source","campaign_name","adset_name","utm_campaign","total_spend","total_clicks","total_impressions","total_reach","total_leads","total_value"
2021-08-04,Facebook,Crazy discounts,Improvement,,3031,582,19522,25297,2,3997
2021-08-04,Facebook,Electronics,Narrow,discounts,19006,728,98663,53354,5,18634
2021-08-04,Facebook,Lookalike,Broad,you_might_like,26537,1499,143900,65246,31,28809
2021-08-04,Facebook,Lookalike,Broad new,you_might_like,5935,176,5607,5962,0,7528
2021-08-04,Facebook,New items,Development,,3359,85,9172,11065,5,5216
2021-08-04,Facebook,Promos,Parents,discounts,2914,153,24364,4884,3,4217
2021-08-04,Facebook,Wholesale,Interests,hobby,14641,106,16189,6082,2,16571
2021-08-04,Facebook,Wholesale,Wide,cheap,595,21,1012,1465,0,786
2021-08-04,Google,Crazy discounts,Improvement,,2369,343,22668,13101,6,2271
2021-08-04,Google,Electronics,Narrow,discounts,25567,390,43569,19298,4,31926
2021-08-04,Google,Wholesale,Interests,hobby,7356,184,4258,5152,0,6696
2021-08-04,Google,Wholesale,Wide,cheap,936,21,2625,2496,1,701
2021-08-05,Facebook,Brand,Reach 2,recognition,796,2,2960,3420,0,608
2021-08-05,Facebook,Crazy discounts,Improvement,,969,306,17054,25334,6,1284
2021-08-05,Facebook,Electronics,Narrow,discounts,14758,739,107085,44589,6,23128
2021-08-05,Facebook,Lookalike,Broad,you_might_like,35695,742,133513,118614,9,49716
2021-08-05,Facebook,New items,Development,,2608,50,9704,7533,1,4206
2021-08-05,Facebook,Wholesale,Wide,cheap,2366,18,1846,1065,0,2733
2021-08-05,Facebook,Wholesale,Interests,hobby,2505,101,24710,11357,7,2170
2021-08-05,Google,Electronics,Narrow,discounts,6711,818,110292,91064,12,9519
2021-08-05,Google,Wholesale,Interests,hobby,3885,200,16058,21165,8,3119
2021-08-06,Facebook,Brand,Reach 2,recognition,432,3,14286,14186,0,525
2021-08-06,Facebook,Crazy discounts,Improvement,,1079,484,13330,22768,1,1228
2021-08-06,Facebook,Electronics,Narrow,discounts,39949,298,41571,103042,9,56758
2021-08-06,Facebook,Lookalike,Broad,you_might_like,36222,1543,57555,35030,2,54863
2021-08-06,Facebook,Lookalike,Broad new,you_might_like,5030,145,15989,7840,6,4882
2021-08-06,Facebook,New items,Development,,2494,233,8177,10491,0,2164
2021-08-06,Facebook,Promos,Parents,discounts,2732,104,9959,14236,2,4018
2021-08-06,Facebook,Wholesale,Interests,hobby,5823,129,6744,9726,6,5771
2021-08-06,Facebook,Wholesale,Wide,cheap,1843,25,3509,3092,0,2535
2021-08-06,Google,Crazy discounts,Improvement,,2472,413,5756,7788,6,2546
2021-08-06,Google,Electronics,Narrow,discounts,11757,497,57096,84286,10,8233
2021-08-06,Google,Promos,Parents,discounts,4604,105,19405,15079,1,3593
2021-08-06,Google,Wholesale,Interests,hobby,11731,162,19501,6267,6,16431
2021-08-06,Google,Wholesale,Wide,cheap,607,11,1003,2012,0,447
2021-08-07,Facebook,Brand,Reach 2,recognition,629,2,4539,11306,0,646
2021-08-07,Facebook,Crazy discounts,Improvement,,3305,354,10530,20965,2,4160
2021-08-07,Facebook,Lookalike,Broad new,you_might_like,8506,188,18070,18446,6,13158
2021-08-07,Facebook,Lookalike,Broad,you_might_like,8872,1057,92769,40355,32,13672
2021-08-07,Facebook,New items,Development,,1678,375,15620,7494,1,2153
2021-08-07,Facebook,Promos,Parents,discounts,3125,51,18688,23308,1,4415
2021-08-07,Facebook,Wholesale,Wide,cheap,1416,24,3557,1076,0,1541
2021-08-07,Facebook,Wholesale,Interests,hobby,3222,78,20313,31234,0,3641
2021-08-07,Google,Crazy discounts,Improvement,,1753,231,16871,12261,4,1163
2021-08-07,Google,Electronics,Narrow,discounts,28251,765,141012,42348,1,44216
2021-08-07,Google,New items,Development,,2428,57,6447,2769,3,3479
2021-08-07,Google,Wholesale,Interests,hobby,8642,171,16977,16307,5,13009
2021-08-07,Google,Wholesale,Wide,cheap,1254,15,439,2815,0,1357
2021-08-08,Facebook,Brand,Reach 2,recognition,579,6,16221,10248,0,446
2021-08-08,Facebook,Crazy discounts,Improvement,,2006,161,20096,12727,2,2240
2021-08-08,Facebook,Electronics,Narrow,discounts,21487,442,90544,118788,5,28184
2021-08-08,Facebook,Lookalike,Broad,you_might_like,6563,657,135313,73959,32,9888
2021-08-08,Facebook,Lookalike,Broad new,you_might_like,1601,154,9288,6679,3,2334
2021-08-08,Facebook,New items,Development,,1282,179,14956,11560,3,1466
2021-08-08,Facebook,Promos,Parents,discounts,6092,146,14778,10372,0,9298
2021-08-08,Facebook,Wholesale,Wide,cheap,1635,25,3343,4070,1,1244
2021-08-08,Google,Crazy discounts,Improvement,,855,325,21939,4354,0,733
2021-08-08,Google,Electronics,Narrow,discounts,22239,905,76835,51064,10,23473
2021-08-08,Google,Wholesale,Interests,hobby,5780,91,25688,21571,1,7567
2021-08-08,Google,Wholesale,Wide,cheap,914,13,977,4232,0,1085
2021-08-09,Facebook,Brand,Reach 2,recognition,269,2,16225,14747,0,345
2021-08-09,Facebook,Crazy discounts,Improvement,,1990,333,5968,11422,6,3230
2021-08-09,Facebook,Electronics,Narrow,discounts,7264,591,54081,35319,13,6765
2021-08-09,Facebook,Lookalike,Broad,you_might_like,17105,921,130006,80373,11,18478
2021-08-09,Facebook,Lookalike,Broad new,you_might_like,4526,154,3019,4716,5,7765
2021-08-09,Facebook,New items,Development,,0,0,0,0,0,0
2021-08-09,Facebook,Promos,Parents,discounts,2669,57,16688,9023,2,4452
2021-08-09,Facebook,Wholesale,Interests,hobby,8919,79,10324,10431,4,15313
2021-08-09,Facebook,Wholesale,Wide,cheap,2311,23,5850,2039,0,3006
2021-08-09,Google,Electronics,Narrow,discounts,35562,174,34739,16609,11,34120
2021-08-09,Google,New items,Development,,0,0,0,0,0,0
2021-08-09,Google,Wholesale,Interests,hobby,1282,109,15760,19476,5,1775
2021-08-09,Google,Wholesale,Wide,cheap,718,17,1961,852,0,615
2021-08-10,Facebook,Brand,Reach 2,recognition,682,2,11879,6593,0,748
2021-08-10,Facebook,Crazy discounts,Improvement,,2597,186,6001,7637,5,4098
2021-08-10,Facebook,Electronics,Narrow,discounts,11214,830,106771,112194,13,10262
2021-08-10,Facebook,Lookalike,Broad,you_might_like,25167,711,117116,82598,29,27945
2021-08-10,Facebook,Lookalike,Broad new,you_might_like,7978,133,14470,11910,4,7124
2021-08-10,Facebook,New items,Development,,751,19,5469,1933,1,1200
2021-08-10,Facebook,Promos,Parents,discounts,6020,97,26065,11191,0,7204
2021-08-10,Facebook,Wholesale,Interests,hobby,4555,92,27420,9050,1,7913
2021-08-10,Google,New items,Development,,987,48,4069,1402,0,1603
2021-08-10,Google,Promos,Parents,discounts,1097,100,16208,5313,1,1219
2021-08-10,Google,Wholesale,Interests,hobby,6999,24,30093,29411,2,5881
2021-08-10,Google,Wholesale,Wide,cheap,618,2,3433,1831,1,950
2021-08-11,Facebook,Brand,Reach 2,recognition,783,5,8374,3116,0,602
2021-08-11,Facebook,Crazy discounts,Improvement,,2323,95,15004,10409,7,3457
2021-08-11,Facebook,Electronics,Narrow,discounts,14505,729,134249,99892,3,23569
2021-08-11,Facebook,Lookalike,Broad new,you_might_like,5629,171,5746,6917,5,5688
2021-08-11,Facebook,Lookalike,Broad,you_might_like,28805,1007,95292,65496,18,24581
2021-08-11,Facebook,New items,Development,,1445,42,6130,1845,1,1704
2021-08-11,Facebook,Wholesale,Interests,hobby,11263,145,17198,31704,7,11920
2021-08-11,Facebook,Wholesale,Wide,cheap,4076,37,7840,6974,1,6213
2021-08-11,Google,Crazy discounts,Improvement,,2670,44,5272,13393,7,2887
2021-08-11,Google,Electronics,Narrow,discounts,35915,512,43152,27321,10,53327
2021-08-11,Google,Wholesale,Wide,cheap,2457,31,3093,5838,2,1790
2021-08-12,Facebook,Brand,Reach 2,recognition,220,4,13026,12430,0,326
2021-08-12,Facebook,Electronics,Narrow,discounts,31306,767,26691,42403,7,51225
2021-08-12,Facebook,Lookalike,Broad new,you_might_like,3082,70,10840,3436,0,4355
2021-08-12,Facebook,Lookalike,Broad,you_might_like,15337,1358,151554,91668,10,26722
2021-08-12,Facebook,New items,Development,,575,75,1865,1918,2,745
2021-08-12,Facebook,Promos,Parents,discounts,1291,62,15923,6704,3,2271
2021-08-12,Facebook,Wholesale,Wide,cheap,2488,17,5141,5636,3,3501
2021-08-12,Facebook,Wholesale,Interests,hobby,9160,143,5830,11393,3,9691
2021-08-12,Google,Crazy discounts,Improvement,,2265,105,15420,5478,4,3718
2021-08-12,Google,Electronics,Narrow,discounts,33399,663,87597,20170,6,46593
2021-08-12,Google,New items,Development,,2425,72,2948,5164,1,3173
2021-08-12,Google,Promos,Parents,discounts,4433,31,7302,16455,1,4210
2021-08-12,Google,Wholesale,Wide,cheap,1473,18,1855,2355,1,1550
2021-08-12,Google,Wholesale,Interests,hobby,1329,22,4313,12858,3,2025
2021-08-13,Facebook,Brand,Reach 2,recognition,287,3,6717,2308,0,236
2021-08-13,Facebook,Crazy discounts,Improvement,,3488,296,8930,7091,3,5886
2021-08-13,Facebook,Lookalike,Broad new,you_might_like,6011,40,4875,6509,1,8218
2021-08-13,Facebook,Lookalike,Broad,you_might_like,18266,1101,98595,82198,21,18625
2021-08-13,Facebook,New items,Development,,3275,306,13407,13397,4,4108
2021-08-13,Facebook,Promos,Parents,discounts,4211,142,12735,10638,1,6133
2021-08-13,Facebook,Wholesale,Wide,cheap,502,44,6170,2919,1,573
2021-08-13,Facebook,Wholesale,Interests,hobby,6434,128,28461,36429,2,10123
2021-08-13,Google,Crazy discounts,Improvement,,2196,91,3537,3314,1,2358
2021-08-13,Google,Electronics,Narrow,discounts,9178,833,111716,30757,1,9649
2021-08-13,Google,New items,Development,,4738,249,13504,10462,5,6472
2021-08-13,Google,Wholesale,Interests,hobby,3269,105,5618,25697,8,2439
2021-08-13,Google,Wholesale,Wide,cheap,1327,13,4651,2356,2,980
2021-08-14,Facebook,Brand,Reach 2,recognition,381,3,5871,11030,0,451
2021-08-14,Facebook,Crazy discounts,Improvement,,2411,190,15020,17621,4,1831
2021-08-14,Facebook,Electronics,Narrow,discounts,6623,420,92507,25499,1,5045
2021-08-14,Facebook,Lookalike,Broad,you_might_like,18616,450,101731,141991,25,27475
2021-08-14,Facebook,Lookalike,Broad new,you_might_like,7229,59,9176,3819,1,9950
2021-08-14,Facebook,New items,Development,,5117,291,12437,7850,4,6151
2021-08-14,Facebook,Promos,Parents,discounts,1195,91,16303,14896,1,2729
2021-08-14,Facebook,Wholesale,Interests,hobby,7613,123,32623,16128,2,9571
2021-08-14,Google,Crazy discounts,Improvement,,2205,121,8514,5671,6,3427
2021-08-14,Google,New items,Development,,4359,84,6847,10782,2,3249
2021-08-14,Google,Promos,Parents,discounts,1767,96,3259,6096,0,1160
2021-08-14,Google,Wholesale,Wide,cheap,2210,11,5707,3606,1,2187
2021-08-15,Facebook,Brand,Reach 2,recognition,754,1,8837,5300,0,1195
2021-08-15,Facebook,Crazy discounts,Improvement,,2640,116,17296,12902,1,3934
2021-08-15,Facebook,Electronics,Narrow,discounts,43823,796,94314,124063,1,65139
2021-08-15,Facebook,Lookalike,Broad,you_might_like,29823,256,100231,147378,17,31502
2021-08-15,Facebook,New items,Development,,5624,84,6138,6207,1,4888
2021-08-15,Facebook,Promos,Parents,discounts,5798,107,3668,11714,2,10496
2021-08-15,Facebook,Wholesale,Interests,hobby,3885,143,20519,28311,3,4150
2021-08-15,Facebook,Wholesale,Wide,cheap,3397,41,7670,7151,1,3166
2021-08-15,Google,Crazy discounts,Improvement,,2267,83,7195,8487,3,3307
2021-08-15,Google,Electronics,Narrow,discounts,26805,369,33818,63089,11,41080
2021-08-15,Google,New items,Development,,3599,346,22407,3447,6,5820
2021-08-15,Google,Promos,Parents,discounts,6625,67,15238,1755,2,5956
2021-08-15,Google,Wholesale,Interests,hobby,11152,128,18999,36545,3,17717
2021-08-15,Google,Wholesale,Wide,cheap,1102,35,1351,4297,0,925
2021-08-16,Facebook,Brand,Reach 2,recognition,189,0,2159,2756,0,264
2021-08-16,Facebook,Crazy discounts,Improvement,,1017,273,15372,18629,1,900
2021-08-16,Facebook,Electronics,Narrow,discounts,21635,1025,51860,136401,1,27796
2021-08-16,Facebook,Lookalike,Broad,you_might_like,7176,1621,150618,86144,23,7927
2021-08-16,Facebook,Lookalike,Broad new,you_might_like,4179,319,18983,12790,2,3194
2021-08-16,Facebook,New items,Development,,5600,261,10607,16850,1,8079
2021-08-16,Facebook,Promos,Parents,discounts,992,45,20464,19319,1,2062
2021-08-16,Facebook,Wholesale,Interests,hobby,7070,224,35955,26451,6,10008
2021-08-16,Facebook,Wholesale,Wide,cheap,1347,31,2471,7318,0,1608
2021-08-16,Google,Electronics,Narrow,discounts,8208,269,66182,37995,12,7126
2021-08-16,Google,New items,Development,,3752,213,17279,14974,5,2801
2021-08-16,Google,Promos,Parents,discounts,3201,74,3020,3073,2,2681
2021-08-16,Google,Wholesale,Wide,cheap,1772,46,4997,7241,1,1989
2021-08-17,Facebook,Crazy discounts,Improvement,,499,16,538,2994,1,626
2021-08-17,Facebook,Electronics,Narrow,discounts,32568,750,123179,68975,8,55345
2021-08-17,Facebook,Lookalike,Broad new,you_might_like,2843,86,7188,4401,3,4408
2021-08-17,Facebook,Lookalike,Broad,you_might_like,12511,273,38490,24578,12,21453
2021-08-17,Facebook,New items,Development,,5200,290,9078,4974,4,6196
2021-08-17,Facebook,Promos,Parents,discounts,3665,122,12257,7079,1,4415
2021-08-17,Facebook,Wholesale,Interests,hobby,9218,207,8132,14404,0,11227
2021-08-17,Facebook,Wholesale,Wide,cheap,564,42,3892,4825,1,828
2021-08-17,Google,Crazy discounts,Improvement,,188,9,1681,1632,0,197
2021-08-17,Google,Electronics,Narrow,discounts,35888,166,100834,39799,12,52608
2021-08-17,Google,New items,Development,,953,163,17624,14078,3,1043
2021-08-17,Google,Promos,Parents,discounts,4326,27,3425,13237,0,6299
2021-08-17,Google,Wholesale,Interests,hobby,8318,71,4976,10179,7,7485
2021-08-18,Facebook,Crazy discounts,Improvement,,2876,148,11224,19354,3,4366
2021-08-18,Facebook,Electronics,Narrow,discounts,39846,564,69406,93218,11,30219
2021-08-18,Facebook,Lookalike,Broad,you_might_like,14849,649,25545,31711,21,20105
2021-08-18,Facebook,Lookalike,Broad new,you_might_like,1340,52,3697,5699,0,2175
2021-08-18,Facebook,New items,Development,,2661,386,11814,10066,6,2305
2021-08-18,Facebook,Promos,Parents,discounts,4479,76,5315,14558,1,10292
2021-08-18,Facebook,Wholesale,Interests,hobby,10390,51,30165,10804,5,12688
2021-08-18,Facebook,Wholesale,Wide,cheap,1729,6,4145,3537,0,2124
2021-08-18,Google,Crazy discounts,Improvement,,1230,65,18514,9833,5,2028
2021-08-18,Google,Electronics,Narrow,discounts,25576,570,24998,68854,6,20482
2021-08-18,Google,Promos,Parents,discounts,1892,46,11340,13950,1,1487
2021-08-18,Google,Wholesale,Wide,cheap,1534,5,891,2843,0,2507
2021-08-19,Facebook,Crazy discounts,Improvement,,3259,75,24899,16911,4,4055
2021-08-19,Facebook,Electronics,Narrow,discounts,15258,766,141516,105145,3,23338
2021-08-19,Facebook,Lookalike,Broad new,you_might_like,3261,85,4958,1357,2,3452
2021-08-19,Facebook,New items,Development,,3348,148,16020,16629,4,5389
2021-08-19,Facebook,Promos,Parents,discounts,3674,99,6224,13101,1,4057
2021-08-19,Facebook,Wholesale,Interests,hobby,9703,34,26754,23011,6,10587
2021-08-19,Facebook,Wholesale,Wide,cheap,2972,32,4164,4387,0,2460
2021-08-19,Google,New items,Development,,3791,139,8493,9542,0,6236
2021-08-19,Google,Promos,Parents,discounts,1646,151,8224,14570,3,1704
2021-08-19,Google,Wholesale,Interests,hobby,7226,95,22136,26005,4,7067
2021-08-19,Google,Wholesale,Wide,cheap,1929,28,5076,1577,0,1706
2021-08-20,Facebook,Crazy discounts,Improvement,,2244,46,8681,6570,4,1859
2021-08-20,Facebook,Electronics,Narrow,discounts,26287,614,45182,123782,7,26933
2021-08-20,Facebook,Lookalike,Broad,you_might_like,18527,752,99411,45000,21,31410
2021-08-20,Facebook,Lookalike,Broad new,you_might_like,2230,44,5405,2483,1,2138
2021-08-20,Facebook,New items,Development,,4724,319,6271,3840,5,4944
2021-08-20,Facebook,Promos,Parents,discounts,8263,197,10526,13721,1,14187
2021-08-20,Facebook,Wholesale,Interests,hobby,3111,74,22953,34598,6,3906
2021-08-20,Facebook,Wholesale,Wide,cheap,2712,17,4962,2786,0,2341
2021-08-20,Google,Crazy discounts,Improvement,,1457,85,16382,6481,4,2291
2021-08-20,Google,Electronics,Narrow,discounts,36897,126,45568,32448,7,47507
2021-08-20,Google,Wholesale,Wide,cheap,990,6,4798,3874,1,1539
2021-08-20,Google,Wholesale,Interests,hobby,4496,83,26566,25293,3,3391
2021-08-21,Facebook,Crazy discounts,Improvement,,1650,311,18086,20166,1,2819
2021-08-21,Facebook,Electronics,Narrow,discounts,42480,658,31572,60022,11,60103
2021-08-21,Facebook,Lookalike,Broad new,you_might_like,939,95,763,2144,0,1473
2021-08-21,Facebook,Lookalike,Broad,you_might_like,25359,748,51395,25270,21,19395
2021-08-21,Facebook,New items,Development,,2680,269,6305,4490,1,2226
2021-08-21,Facebook,Promos,Parents,discounts,3134,171,31247,26566,2,6362
2021-08-21,Facebook,Wholesale,Interests,hobby,6409,32,36432,9017,4,8529
2021-08-21,Facebook,Wholesale,Wide,cheap,2326,29,3939,3835,0,2273
2021-08-21,Google,New items,Development,,3086,204,13617,3948,1,4004
2021-08-21,Google,Wholesale,Wide,cheap,583,13,3122,2370,0,813
2021-08-21,Google,Wholesale,Interests,hobby,9535,156,18035,18546,5,10073
2021-08-22,Facebook,Crazy discounts,Improvement,,2687,147,2856,10231,0,4082
2021-08-22,Facebook,Electronics,Narrow,discounts,33051,1014,105017,29155,2,34241
2021-08-22,Facebook,Lookalike,Broad,you_might_like,10738,1268,120256,100113,26,12652
2021-08-22,Facebook,Lookalike,Broad new,you_might_like,1762,53,4022,1018,1,2952
2021-08-22,Facebook,New items,Development,,5777,177,4447,6349,5,5195
2021-08-22,Facebook,Wholesale,Wide,cheap,1881,16,3255,4434,1,2143
2021-08-22,Facebook,Wholesale,Interests,hobby,5348,187,38797,27590,4,7694
2021-08-22,Google,Crazy discounts,Improvement,,927,287,7533,6007,2,1050
2021-08-22,Google,Electronics,Narrow,discounts,22269,457,107699,22115,10,16618
2021-08-22,Google,New items,Development,,6655,169,17681,12196,0,9627
2021-08-22,Google,Promos,Parents,discounts,4458,124,12923,9982,0,5171
2021-08-22,Google,Wholesale,Interests,hobby,5469,94,17081,15979,2,4166
2021-08-22,Google,Wholesale,Wide,cheap,825,17,3078,4175,1,858
2021-08-23,Facebook,Crazy discounts,Improvement,,2008,258,11632,3886,5,1583
2021-08-23,Facebook,Electronics,Narrow,discounts,35226,797,40279,32070,15,30196
2021-08-23,Facebook,Lookalike,Broad new,you_might_like,1417,78,4367,1489,2,2247
2021-08-23,Facebook,Lookalike,Broad,you_might_like,11654,752,82750,41163,25,15874
2021-08-23,Facebook,New items,Development,,4216,331,12907,16844,2,6255
2021-08-23,Facebook,Promos,Parents,discounts,2680,146,18662,12945,1,4562
2021-08-23,Facebook,Wholesale,Wide,cheap,1856,8,5812,2144,0,2402
2021-08-23,Facebook,Wholesale,Interests,hobby,6254,123,21388,13415,6,6486
2021-08-23,Google,New items,Development,,6758,285,13792,14006,6,10888
2021-08-23,Google,Promos,Parents,discounts,6811,104,9703,21415,2,5921
2021-08-23,Google,Wholesale,Wide,cheap,1192,7,920,2693,1,1705
2021-08-23,Google,Wholesale,Interests,hobby,7282,129,7916,15424,2,10154
2021-08-24,Facebook,Crazy discounts,Improvement,,1238,345,10748,9681,2,1567
2021-08-24,Facebook,Electronics,Narrow,discounts,10844,541,116059,25864,9,15334
2021-08-24,Facebook,Lookalike,Broad,you_might_like,10053,1356,115039,70938,1,10052
2021-08-24,Facebook,Lookalike,Broad new,you_might_like,2014,89,3672,1631,1,1985
2021-08-24,Facebook,New items,Development,,4538,198,17199,11047,0,4746
2021-08-24,Facebook,Wholesale,Interests,hobby,5478,49,12035,17800,1,4763
2021-08-24,Facebook,Wholesale,Wide,cheap,1795,9,6558,2757,1,1812
2021-08-24,Google,Crazy discounts,Improvement,,1894,148,10783,14432,1,2806
2021-08-24,Google,Electronics,Narrow,discounts,8744,294,78468,23656,10,14349
2021-08-24,Google,New items,Development,,4377,61,13804,6783,3,4040
2021-08-24,Google,Promos,Parents,discounts,2130,198,25998,9406,1,1687
2021-08-24,Google,Wholesale,Interests,hobby,10289,137,4962,12801,6,12179
2021-08-25,Facebook,Crazy discounts,Improvement,,1072,91,10228,14444,3,1433
2021-08-25,Facebook,Lookalike,Broad,you_might_like,24969,294,87086,27960,8,19335
